Mag_AB	SNR	zodi Filt	time
  21.90   15.0  3.0  F129         28
  21.90   15.0  3.0  F158         28
  21.90   15.0  3.0  F184         37
  21.90   15.0  3.0  F146         10
  21.90   15.0  3.0  F213         64
  21.90   20.0  1.4  F062         28
  21.90   20.0  1.4  F087         37
  21.90   20.0  1.4  F106         37
  21.90   20.0  1.4  F129         37
  21.90   20.0  1.4  F158         37
  21.90   20.0  1.4  F184         46
  21.90   20.0  1.4  F146         19
  21.90   20.0  1.4  F213        101
  21.90   20.0  2.0  F062         28
  21.90   20.0  2.0  F087         37
  21.90   20.0  2.0  F106         37
  21.90   20.0  2.0  F129         37
  21.90   20.0  2.0  F158         37
  21.90   20.0  2.0  F184         55
  21.90   20.0  2.0  F146         19
  21.90   20.0  2.0  F213        101
  21.90   20.0  3.0  F062         28
  21.90   20.0  3.0  F087         37
  21.90   20.0  3.0  F106         37
  21.90   20.0  3.0  F129         37
  21.90   20.0  3.0  F158         37
  21.90   20.0  3.0  F184         55
  21.90   20.0  3.0  F146         19
  21.90   20.0  3.0  F213        101
  21.90   50.0  1.4  F062         64
  21.90   50.0  1.4  F087         92
  21.90   50.0  1.4  F106         92
  21.90   50.0  1.4  F129         92
  21.90   50.0  1.4  F158         92
  21.90   50.0  1.4  F184        137
  21.90   50.0  1.4  F146         37
  21.90   50.0  1.4  F213        557
  21.90   50.0  2.0  F062         64
  21.90   50.0  2.0  F087         92
  21.90   50.0  2.0  F106         92
  21.90   50.0  2.0  F129         92
  21.90   50.0  2.0  F158         92
  21.90   50.0  2.0  F184        146
  21.90   50.0  2.0  F146         37
  21.90   50.0  2.0  F213        566
  21.90   50.0  3.0  F062         73
  21.90   50.0  3.0  F087        101
  21.90   50.0  3.0  F106        101
  21.90   50.0  3.0  F129        101
  21.90   50.0  3.0  F158        101
  21.90   50.0  3.0  F184        156
  21.90   50.0  3.0  F146         37
  21.90   50.0  3.0  F213        584
  22.00    5.0  1.4  F062         10
  22.00    5.0  1.4  F087         10
  22.00    5.0  1.4  F106         10
  22.00    5.0  1.4  F129         10
  22.00    5.0  1.4  F158         10
  22.00    5.0  1.4  F184         19
  22.00    5.0  1.4  F146         10
  22.00    5.0  1.4  F213         19
  22.00    5.0  2.0  F062         10
  22.00    5.0  2.0  F087         10
  22.00    5.0  2.0  F106         10
  22.00    5.0  2.0  F129         10
  22.00    5.0  2.0  F158         10
  22.00    5.0  2.0  F184         19
  22.00    5.0  2.0  F146         10
  22.00    5.0  2.0  F213         19
  22.00    5.0  3.0  F062         10
  22.00    5.0  3.0  F087         10
  22.00    5.0  3.0  F106         10
  22.00    5.0  3.0  F129         10
  22.00    5.0  3.0  F158         10
  22.00    5.0  3.0  F184         19
  22.00    5.0  3.0  F146         10
  22.00    5.0  3.0  F213         19
  22.00   10.0  1.4  F062         19
  22.00   10.0  1.4  F087         19
  22.00   10.0  1.4  F106         19
  22.00   10.0  1.4  F129         19
  22.00   10.0  1.4  F158         19
  22.00   10.0  1.4  F184         28
  22.00   10.0  1.4  F146         10
  22.00   10.0  1.4  F213         46
  22.00   10.0  2.0  F062         19
  22.00   10.0  2.0  F087         19
  22.00   10.0  2.0  F106         19
  22.00   10.0  2.0  F129         19
  22.00   10.0  2.0  F158         19
  22.00   10.0  2.0  F184         28
  22.00   10.0  2.0  F146         10
  22.00   10.0  2.0  F213         46
  22.00   10.0  3.0  F062         19
  22.00   10.0  3.0  F087         19
  22.00   10.0  3.0  F106         19
  22.00   10.0  3.0  F129         19
  22.00   10.0  3.0  F158         19
  22.00   10.0  3.0  F184         28
  22.00   10.0  3.0  F146         10
  22.00   10.0  3.0  F213         46
  22.00   15.0  1.4  F062         19
  22.00   15.0  1.4  F087         28
  22.00   15.0  1.4  F106         28
  22.00   15.0  1.4  F129         28
  22.00   15.0  1.4  F158         28
  22.00   15.0  1.4  F184         46
  22.00   15.0  1.4  F146         10
  22.00   15.0  1.4  F213         73
  22.00   15.0  2.0  F062         19
  22.00   15.0  2.0  F087         28
  22.00   15.0  2.0  F106         28
  22.00   15.0  2.0  F129         28
  22.00   15.0  2.0  F158         28
  22.00   15.0  2.0  F184         46
  22.00   15.0  2.0  F146         10
  22.00   15.0  2.0  F213         73
  22.00   15.0  3.0  F062         19
  22.00   15.0  3.0  F087         28
  22.00   15.0  3.0  F106         28
  22.00   15.0  3.0  F129         28
  22.00   15.0  3.0  F158         28
  22.00   15.0  3.0  F184         46
  22.00   15.0  3.0  F146         10
  22.00   15.0  3.0  F213         73
  22.00   20.0  1.4  F062         28
  22.00   20.0  1.4  F087         37
  22.00   20.0  1.4  F106         37
  22.00   20.0  1.4  F129         37
  22.00   20.0  1.4  F158         37
  22.00   20.0  1.4  F184         55
  22.00   20.0  1.4  F146         19
  22.00   20.0  1.4  F213        119
  22.00   20.0  2.0  F062         28
  22.00   20.0  2.0  F087         37
  22.00   20.0  2.0  F106         37
  22.00   20.0  2.0  F129         37
  22.00   20.0  2.0  F158         37
  22.00   20.0  2.0  F184         55
  22.00   20.0  2.0  F146         19
  22.00   20.0  2.0  F213        119
  22.00   20.0  3.0  F062         28
  22.00   20.0  3.0  F087         37
  22.00   20.0  3.0  F106         37
  22.00   20.0  3.0  F129         37
  22.00   20.0  3.0  F158         37
  22.00   20.0  3.0  F184         55
  22.00   20.0  3.0  F146         19
  22.00   20.0  3.0  F213        119
  22.00   50.0  1.4  F062         73
  22.00   50.0  1.4  F087        101
  22.00   50.0  1.4  F106        101
  22.00   50.0  1.4  F129        101
  22.00   50.0  1.4  F158        101
  22.00   50.0  1.4  F184        156
  22.00   50.0  1.4  F146         37
  22.00   50.0  1.4  F213        666
  22.00   50.0  2.0  F062         73
  22.00   50.0  2.0  F087        101
  22.00   50.0  2.0  F106        101
  22.00   50.0  2.0  F129        101
  22.00   50.0  2.0  F158        101
  22.00   50.0  2.0  F184        165
  22.00   50.0  2.0  F146         37
  22.00   50.0  2.0  F213        675
  22.00   50.0  3.0  F062         83
  22.00   50.0  3.0  F087        110
  22.00   50.0  3.0  F106        110
  22.00   50.0  3.0  F129        110
  22.00   50.0  3.0  F158        110
  22.00   50.0  3.0  F184        174
  22.00   50.0  3.0  F146         46
  22.00   50.0  3.0  F213        694
  22.10    5.0  1.4  F062         10
  22.10    5.0  1.4  F087         10
  22.10    5.0  1.4  F106         10
  22.10    5.0  1.4  F129         10
  22.10    5.0  1.4  F158         10
  22.10    5.0  1.4  F184         19
  22.10    5.0  1.4  F146         10
  22.10    5.0  1.4  F213         19
  22.10    5.0  2.0  F062         10
  22.10    5.0  2.0  F087         10
  22.10    5.0  2.0  F106         10
  22.10    5.0  2.0  F129         10
  22.10    5.0  2.0  F158         10
  22.10    5.0  2.0  F184         19
  22.10    5.0  2.0  F146         10
  22.10    5.0  2.0  F213         19
  22.10    5.0  3.0  F062         10
  22.10    5.0  3.0  F087         10
  22.10    5.0  3.0  F106         10
  22.10    5.0  3.0  F129         10
  22.10    5.0  3.0  F158         10
  22.10    5.0  3.0  F184         19
  22.10    5.0  3.0  F146         10
  22.10    5.0  3.0  F213         19
  22.10   10.0  1.4  F062         19
  22.10   10.0  1.4  F087         19
  22.10   10.0  1.4  F106         19
  22.10   10.0  1.4  F129         19
  22.10   10.0  1.4  F158         19
  22.10   10.0  1.4  F184         28
  22.10   10.0  1.4  F146         10
  22.10   10.0  1.4  F213         46
  22.10   10.0  2.0  F062         19
  22.10   10.0  2.0  F087         19
  22.10   10.0  2.0  F106         19
  22.10   10.0  2.0  F129         19
  22.10   10.0  2.0  F158         19
  22.10   10.0  2.0  F184         28
  22.10   10.0  2.0  F146         10
  22.10   10.0  2.0  F213         46
  22.10   10.0  3.0  F062         19
  22.10   10.0  3.0  F087         19
  22.10   10.0  3.0  F106         19
  22.10   10.0  3.0  F129         19
  22.10   10.0  3.0  F158         19
  22.10   10.0  3.0  F184         28
  22.10   10.0  3.0  F146         10
  22.10   10.0  3.0  F213         46
  22.10   15.0  1.4  F062         28
  22.10   15.0  1.4  F087         28
  22.10   15.0  1.4  F106         28
  22.10   15.0  1.4  F129         28
  22.10   15.0  1.4  F158         28
  22.10   15.0  1.4  F184         46
  22.10   15.0  1.4  F146         10
  22.10   15.0  1.4  F213         83
  22.10   15.0  2.0  F062         28
  22.10   15.0  2.0  F087         28
  22.10   15.0  2.0  F106         28
  22.10   15.0  2.0  F129         28
  22.10   15.0  2.0  F158         28
  22.10   15.0  2.0  F184         46
  22.10   15.0  2.0  F146         10
  22.10   15.0  2.0  F213         83
  22.10   15.0  3.0  F062         28
  22.10   15.0  3.0  F087         28
  22.10   15.0  3.0  F106         28
  22.10   15.0  3.0  F129         28
  22.10   15.0  3.0  F158         28
  22.10   15.0  3.0  F184         46
  22.10   15.0  3.0  F146         10
  22.10   15.0  3.0  F213         83
  22.10   20.0  1.4  F062         28
  22.10   20.0  1.4  F087         37
  22.10   20.0  1.4  F106         37
  22.10   20.0  1.4  F129         37
  22.10   20.0  1.4  F158         37
  22.10   20.0  1.4  F184         55
  22.10   20.0  1.4  F146         19
  22.10   20.0  1.4  F213        137
  22.10   20.0  2.0  F062         28
  22.10   20.0  2.0  F087         37
  22.10   20.0  2.0  F106         37
  22.10   20.0  2.0  F129         37
  22.10   20.0  2.0  F158         37
  22.10   20.0  2.0  F184         55
  22.10   20.0  2.0  F146         19
  22.10   20.0  2.0  F213        137
  22.10   20.0  3.0  F062         28
  22.10   20.0  3.0  F087         46
  22.10   20.0  3.0  F106         37
  22.10   20.0  3.0  F129         37
  22.10   20.0  3.0  F158         46
  22.10   20.0  3.0  F184         64
  22.10   20.0  3.0  F146         19
  22.10   20.0  3.0  F213        137
  22.10   50.0  1.4  F062         83
  22.10   50.0  1.4  F087        110
  22.10   50.0  1.4  F106        110
  22.10   50.0  1.4  F129        110
  22.10   50.0  1.4  F158        110
  22.10   50.0  1.4  F184        174
  22.10   50.0  1.4  F146         46
  22.10   50.0  1.4  F213        794
  22.10   50.0  2.0  F062         83
  22.10   50.0  2.0  F087        119
  22.10   50.0  2.0  F106        110
  22.10   50.0  2.0  F129        110
  22.10   50.0  2.0  F158        110
  22.10   50.0  2.0  F184        183
  22.10   50.0  2.0  F146         46
  22.10   50.0  2.0  F213        803
  22.10   50.0  3.0  F062         83
  22.10   50.0  3.0  F087        128
  22.10   50.0  3.0  F106        119
  22.10   50.0  3.0  F129        119
  22.10   50.0  3.0  F158        119
  22.10   50.0  3.0  F184        201
  22.10   50.0  3.0  F146         46
  22.10   50.0  3.0  F213        821
  22.20    5.0  1.4  F062         10
  22.20    5.0  1.4  F087         10
  22.20    5.0  1.4  F106         10
  22.20    5.0  1.4  F129         10
  22.20    5.0  1.4  F158         19
  22.20    5.0  1.4  F184         19
  22.20    5.0  1.4  F146         10
  22.20    5.0  1.4  F213         28
  22.20    5.0  2.0  F062         10
  22.20    5.0  2.0  F087         10
  22.20    5.0  2.0  F106         10
  22.20    5.0  2.0  F129         10
  22.20    5.0  2.0  F158         19
  22.20    5.0  2.0  F184         19
  22.20    5.0  2.0  F146         10
  22.20    5.0  2.0  F213         28
  22.20    5.0  3.0  F062         10
  22.20    5.0  3.0  F087         10
  22.20    5.0  3.0  F106         10
  22.20    5.0  3.0  F129         10
  22.20    5.0  3.0  F158         19
  22.20    5.0  3.0  F184         19
  22.20    5.0  3.0  F146         10
  22.20    5.0  3.0  F213         28
  22.20   10.0  1.4  F062         19
  22.20   10.0  1.4  F087         28
  22.20   10.0  1.4  F106         28
  22.20   10.0  1.4  F129         28
  22.20   10.0  1.4  F158         28
  22.20   10.0  1.4  F184         37
  22.20   10.0  1.4  F146         10
  22.20   10.0  1.4  F213         55
  22.20   10.0  2.0  F062         19
  22.20   10.0  2.0  F087         28
  22.20   10.0  2.0  F106         28
  22.20   10.0  2.0  F129         28
  22.20   10.0  2.0  F158         28
  22.20   10.0  2.0  F184         37
  22.20   10.0  2.0  F146         10
  22.20   10.0  2.0  F213         55
  22.20   10.0  3.0  F062         19
  22.20   10.0  3.0  F087         28
  22.20   10.0  3.0  F106         28
  22.20   10.0  3.0  F129         28
  22.20   10.0  3.0  F158         28
  22.20   10.0  3.0  F184         37
  22.20   10.0  3.0  F146         10
  22.20   10.0  3.0  F213         55
  22.20   15.0  1.4  F062         28
  22.20   15.0  1.4  F087         37
  22.20   15.0  1.4  F106         37
  22.20   15.0  1.4  F129         37
  22.20   15.0  1.4  F158         37
  22.20   15.0  1.4  F184         46
  22.20   15.0  1.4  F146         19
  22.20   15.0  1.4  F213         92
  22.20   15.0  2.0  F062         28
  22.20   15.0  2.0  F087         37
  22.20   15.0  2.0  F106         37
  22.20   15.0  2.0  F129         37
  22.20   15.0  2.0  F158         37
  22.20   15.0  2.0  F184         46
  22.20   15.0  2.0  F146         19
  22.20   15.0  2.0  F213         92
  22.20   15.0  3.0  F062         28
  22.20   15.0  3.0  F087         37
  22.20   15.0  3.0  F106         37
  22.20   15.0  3.0  F129         37
  22.20   15.0  3.0  F158         37
  22.20   15.0  3.0  F184         46
  22.20   15.0  3.0  F146         19
  22.20   15.0  3.0  F213        101
  22.20   20.0  1.4  F062         37
  22.20   20.0  1.4  F087         46
  22.20   20.0  1.4  F106         46
  22.20   20.0  1.4  F129         46
  22.20   20.0  1.4  F158         46
  22.20   20.0  1.4  F184         64
  22.20   20.0  1.4  F146         19
  22.20   20.0  1.4  F213        156
  22.20   20.0  2.0  F062         37
  22.20   20.0  2.0  F087         46
  22.20   20.0  2.0  F106         46
  22.20   20.0  2.0  F129         46
  22.20   20.0  2.0  F158         46
  22.20   20.0  2.0  F184         64
  22.20   20.0  2.0  F146         19
  22.20   20.0  2.0  F213        156
  22.20   20.0  3.0  F062         37
  22.20   20.0  3.0  F087         46
  22.20   20.0  3.0  F106         46
  22.20   20.0  3.0  F129         46
  22.20   20.0  3.0  F158         46
  22.20   20.0  3.0  F184         64
  22.20   20.0  3.0  F146         19
  22.20   20.0  3.0  F213        165
  22.20   50.0  1.4  F062         83
  22.20   50.0  1.4  F087        119
  22.20   50.0  1.4  F106        119
  22.20   50.0  1.4  F129        119
  22.20   50.0  1.4  F158        119
  22.20   50.0  1.4  F184        192
  22.20   50.0  1.4  F146         46
  22.20   50.0  1.4  F213        940
  22.20   50.0  2.0  F062         92
  22.20   50.0  2.0  F087        128
  22.20   50.0  2.0  F106        128
  22.20   50.0  2.0  F129        128
  22.20   50.0  2.0  F158        128
  22.20   50.0  2.0  F184        201
  22.20   50.0  2.0  F146         46
  22.20   50.0  2.0  F213        958
  22.20   50.0  3.0  F062         92
  22.20   50.0  3.0  F087        137
  22.20   50.0  3.0  F106        137
  22.20   50.0  3.0  F129        137
  22.20   50.0  3.0  F158        137
  22.20   50.0  3.0  F184        219
  22.20   50.0  3.0  F146         55
  22.20   50.0  3.0  F213        976
  22.30    5.0  1.4  F062         10
  22.30    5.0  1.4  F087         19
  22.30    5.0  1.4  F106         19
  22.30    5.0  1.4  F129         19
  22.30    5.0  1.4  F158         19
  22.30    5.0  1.4  F184         19
  22.30    5.0  1.4  F146         10
  22.30    5.0  1.4  F213         28
  22.30    5.0  2.0  F062         10
  22.30    5.0  2.0  F087         19
  22.30    5.0  2.0  F106         19
  22.30    5.0  2.0  F129         19
  22.30    5.0  2.0  F158         19
  22.30    5.0  2.0  F184         19
  22.30    5.0  2.0  F146         10
  22.30    5.0  2.0  F213         28
  22.30    5.0  3.0  F062         10
  22.30    5.0  3.0  F087         19
  22.30    5.0  3.0  F106         19
  22.30    5.0  3.0  F129         19
  22.30    5.0  3.0  F158         19
  22.30    5.0  3.0  F184         19
  22.30    5.0  3.0  F146         10
  22.30    5.0  3.0  F213         28
  22.30   10.0  1.4  F062         19
  22.30   10.0  1.4  F087         28
  22.30   10.0  1.4  F106         28
  22.30   10.0  1.4  F129         28
