Mag_AB	   SNR  zodi Filt	time
  23.20   20.0  1.4  F213        283
  23.20   20.0  2.0  F062         37
  23.20   20.0  2.0  F087         46
  23.20   20.0  2.0  F106         55
  23.20   20.0  2.0  F129         55
  23.20   20.0  2.0  F158         55
  23.20   20.0  2.0  F184         92
  23.20   20.0  2.0  F146         19
  23.20   20.0  2.0  F213        292
  23.20   20.0  3.0  F062         37
  23.20   20.0  3.0  F087         55
  23.20   20.0  3.0  F106         55
  23.20   20.0  3.0  F129         55
  23.20   20.0  3.0  F158         55
  23.20   20.0  3.0  F184         92
  23.20   20.0  3.0  F146         19
  23.20   20.0  3.0  F213        292
  23.20   50.0  1.4  F062        137
  23.20   50.0  1.4  F087        192
  23.20   50.0  1.4  F106        192
  23.20   50.0  1.4  F129        192
  23.20   50.0  1.4  F158        201
  23.20   50.0  1.4  F184        347
  23.20   50.0  1.4  F146         73
  23.20   50.0  1.4  F213       1761
  23.20   50.0  2.0  F062        137
  23.20   50.0  2.0  F087        201
  23.20   50.0  2.0  F106        201
  23.20   50.0  2.0  F129        201
  23.20   50.0  2.0  F158        210
  23.20   50.0  2.0  F184        374
  23.20   50.0  2.0  F146         73
  23.20   50.0  2.0  F213       1779
  23.20   50.0  3.0  F062        146
  23.20   50.0  3.0  F087        219
  23.20   50.0  3.0  F106        219
  23.20   50.0  3.0  F129        219
  23.20   50.0  3.0  F158        228
  23.20   50.0  3.0  F184        402
  23.20   50.0  3.0  F146         83
  23.20   50.0  3.0  F213       1824
  23.30    5.0  1.4  F062         10
  23.30    5.0  1.4  F087         19
  23.30    5.0  1.4  F106         19
  23.30    5.0  1.4  F129         19
  23.30    5.0  1.4  F158         19
  23.30    5.0  1.4  F184         28
  23.30    5.0  1.4  F146         10
  23.30    5.0  1.4  F213         37
  23.30    5.0  2.0  F062         10
  23.30    5.0  2.0  F087         19
  23.30    5.0  2.0  F106         19
  23.30    5.0  2.0  F129         19
  23.30    5.0  2.0  F158         19
  23.30    5.0  2.0  F184         28
  23.30    5.0  2.0  F146         10
  23.30    5.0  2.0  F213         37
  23.30    5.0  3.0  F062         10
  23.30    5.0  3.0  F087         19
  23.30    5.0  3.0  F106         19
  23.30    5.0  3.0  F129         19
  23.30    5.0  3.0  F158         19
  23.30    5.0  3.0  F184         28
  23.30    5.0  3.0  F146         10
  23.30    5.0  3.0  F213         37
  23.30   10.0  1.4  F062         19
  23.30   10.0  1.4  F087         28
  23.30   10.0  1.4  F106         28
  23.30   10.0  1.4  F129         28
  23.30   10.0  1.4  F158         28
  23.30   10.0  1.4  F184         46
  23.30   10.0  1.4  F146         10
  23.30   10.0  1.4  F213         92
  23.30   10.0  2.0  F062         19
  23.30   10.0  2.0  F087         28
  23.30   10.0  2.0  F106         28
  23.30   10.0  2.0  F129         28
  23.30   10.0  2.0  F158         28
  23.30   10.0  2.0  F184         46
  23.30   10.0  2.0  F146         10
  23.30   10.0  2.0  F213         92
  23.30   10.0  3.0  F062         19
  23.30   10.0  3.0  F087         28
  23.30   10.0  3.0  F106         28
  23.30   10.0  3.0  F129         28
  23.30   10.0  3.0  F158         28
  23.30   10.0  3.0  F184         46
  23.30   10.0  3.0  F146         10
  23.30   10.0  3.0  F213         92
  23.30   15.0  1.4  F062         28
  23.30   15.0  1.4  F087         37
  23.30   15.0  1.4  F106         37
  23.30   15.0  1.4  F129         46
  23.30   15.0  1.4  F158         46
  23.30   15.0  1.4  F184         64
  23.30   15.0  1.4  F146         19
  23.30   15.0  1.4  F213        192
  23.30   15.0  2.0  F062         28
  23.30   15.0  2.0  F087         37
  23.30   15.0  2.0  F106         37
  23.30   15.0  2.0  F129         46
  23.30   15.0  2.0  F158         46
  23.30   15.0  2.0  F184         73
  23.30   15.0  2.0  F146         19
  23.30   15.0  2.0  F213        192
  23.30   15.0  3.0  F062         28
  23.30   15.0  3.0  F087         37
  23.30   15.0  3.0  F106         37
  23.30   15.0  3.0  F129         46
  23.30   15.0  3.0  F158         46
  23.30   15.0  3.0  F184         73
  23.30   15.0  3.0  F146         19
  23.30   15.0  3.0  F213        201
  23.30   20.0  1.4  F062         37
  23.30   20.0  1.4  F087         55
  23.30   20.0  1.4  F106         55
  23.30   20.0  1.4  F129         55
  23.30   20.0  1.4  F158         64
  23.30   20.0  1.4  F184         92
  23.30   20.0  1.4  F146         28
  23.30   20.0  1.4  F213        338
  23.30   20.0  2.0  F062         37
  23.30   20.0  2.0  F087         55
  23.30   20.0  2.0  F106         55
  23.30   20.0  2.0  F129         55
  23.30   20.0  2.0  F158         64
  23.30   20.0  2.0  F184        101
  23.30   20.0  2.0  F146         28
  23.30   20.0  2.0  F213        338
  23.30   20.0  3.0  F062         37
  23.30   20.0  3.0  F087         55
  23.30   20.0  3.0  F106         55
  23.30   20.0  3.0  F129         64
  23.30   20.0  3.0  F158         64
  23.30   20.0  3.0  F184        101
  23.30   20.0  3.0  F146         28
  23.30   20.0  3.0  F213        347
  23.30   50.0  1.4  F062        146
  23.30   50.0  1.4  F087        219
  23.30   50.0  1.4  F106        210
  23.30   50.0  1.4  F129        219
  23.30   50.0  1.4  F158        219
  23.30   50.0  1.4  F184        393
  23.30   50.0  1.4  F146         83
  23.30   50.0  1.4  F213       2089
  23.30   50.0  2.0  F062        156
  23.30   50.0  2.0  F087        228
  23.30   50.0  2.0  F106        219
  23.30   50.0  2.0  F129        228
  23.30   50.0  2.0  F158        238
  23.30   50.0  2.0  F184        420
  23.30   50.0  2.0  F146         83
  23.30   50.0  2.0  F213       2116
  23.30   50.0  3.0  F062        165
  23.30   50.0  3.0  F087        238
  23.30   50.0  3.0  F106        238
  23.30   50.0  3.0  F129        247
  23.30   50.0  3.0  F158        256
  23.30   50.0  3.0  F184        456
  23.30   50.0  3.0  F146         92
  23.30   50.0  3.0  F213       2162
  23.40    5.0  1.4  F062         10
  23.40    5.0  1.4  F087         19
  23.40    5.0  1.4  F106         19
  23.40    5.0  1.4  F129         19
  23.40    5.0  1.4  F158         19
  23.40    5.0  1.4  F184         28
  23.40    5.0  1.4  F146         10
  23.40    5.0  1.4  F213         37
  23.40    5.0  2.0  F062         10
  23.40    5.0  2.0  F087         19
  23.40    5.0  2.0  F106         19
  23.40    5.0  2.0  F129         19
  23.40    5.0  2.0  F158         19
  23.40    5.0  2.0  F184         28
  23.40    5.0  2.0  F146         10
  23.40    5.0  2.0  F213         37
  23.40    5.0  3.0  F062         10
  23.40    5.0  3.0  F087         19
  23.40    5.0  3.0  F106         19
  23.40    5.0  3.0  F129         19
  23.40    5.0  3.0  F158         19
  23.40    5.0  3.0  F184         28
  23.40    5.0  3.0  F146         10
  23.40    5.0  3.0  F213         37
  23.40   10.0  1.4  F062         19
  23.40   10.0  1.4  F087         28
  23.40   10.0  1.4  F106         28
  23.40   10.0  1.4  F129         28
  23.40   10.0  1.4  F158         37
  23.40   10.0  1.4  F184         46
  23.40   10.0  1.4  F146         10
  23.40   10.0  1.4  F213        110
  23.40   10.0  2.0  F062         19
  23.40   10.0  2.0  F087         28
  23.40   10.0  2.0  F106         28
  23.40   10.0  2.0  F129         28
  23.40   10.0  2.0  F158         37
  23.40   10.0  2.0  F184         46
  23.40   10.0  2.0  F146         10
  23.40   10.0  2.0  F213        110
  23.40   10.0  3.0  F062         19
  23.40   10.0  3.0  F087         28
  23.40   10.0  3.0  F106         28
  23.40   10.0  3.0  F129         28
  23.40   10.0  3.0  F158         37
  23.40   10.0  3.0  F184         55
  23.40   10.0  3.0  F146         10
  23.40   10.0  3.0  F213        110
  23.40   15.0  1.4  F062         28
  23.40   15.0  1.4  F087         46
  23.40   15.0  1.4  F106         46
  23.40   15.0  1.4  F129         46
  23.40   15.0  1.4  F158         46
  23.40   15.0  1.4  F184         73
  23.40   15.0  1.4  F146         19
  23.40   15.0  1.4  F213        228
  23.40   15.0  2.0  F062         28
  23.40   15.0  2.0  F087         46
  23.40   15.0  2.0  F106         46
  23.40   15.0  2.0  F129         46
  23.40   15.0  2.0  F158         46
  23.40   15.0  2.0  F184         73
  23.40   15.0  2.0  F146         19
  23.40   15.0  2.0  F213        228
  23.40   15.0  3.0  F062         28
  23.40   15.0  3.0  F087         46
  23.40   15.0  3.0  F106         46
  23.40   15.0  3.0  F129         46
  23.40   15.0  3.0  F158         46
  23.40   15.0  3.0  F184         83
  23.40   15.0  3.0  F146         19
  23.40   15.0  3.0  F213        238
  23.40   20.0  1.4  F062         46
  23.40   20.0  1.4  F087         55
  23.40   20.0  1.4  F106         55
  23.40   20.0  1.4  F129         64
  23.40   20.0  1.4  F158         64
  23.40   20.0  1.4  F184        101
  23.40   20.0  1.4  F146         28
  23.40   20.0  1.4  F213        402
  23.40   20.0  2.0  F062         46
  23.40   20.0  2.0  F087         64
  23.40   20.0  2.0  F106         64
  23.40   20.0  2.0  F129         64
  23.40   20.0  2.0  F158         64
  23.40   20.0  2.0  F184        110
  23.40   20.0  2.0  F146         28
  23.40   20.0  2.0  F213        402
  23.40   20.0  3.0  F062         46
  23.40   20.0  3.0  F087         64
  23.40   20.0  3.0  F106         64
  23.40   20.0  3.0  F129         64
  23.40   20.0  3.0  F158         73
  23.40   20.0  3.0  F184        110
  23.40   20.0  3.0  F146         28
  23.40   20.0  3.0  F213        411
  23.40   50.0  1.4  F062        165
  23.40   50.0  1.4  F087        238
  23.40   50.0  1.4  F106        238
  23.40   50.0  1.4  F129        238
  23.40   50.0  1.4  F158        247
  23.40   50.0  1.4  F184        447
  23.40   50.0  1.4  F146         92
  23.40   50.0  1.4  F213       2481
  23.40   50.0  2.0  F062        174
  23.40   50.0  2.0  F087        247
  23.40   50.0  2.0  F106        247
  23.40   50.0  2.0  F129        256
  23.40   50.0  2.0  F158        265
  23.40   50.0  2.0  F184        475
  23.40   50.0  2.0  F146         92
  23.40   50.0  2.0  F213       2518
  23.40   50.0  3.0  F062        183
  23.40   50.0  3.0  F087        274
  23.40   50.0  3.0  F106        274
  23.40   50.0  3.0  F129        283
  23.40   50.0  3.0  F158        292
  23.40   50.0  3.0  F184        520
  23.40   50.0  3.0  F146        101
  23.40   50.0  3.0  F213       2581
  23.50    5.0  1.4  F062         10
  23.50    5.0  1.4  F087         19
  23.50    5.0  1.4  F106         19
  23.50    5.0  1.4  F129         19
  23.50    5.0  1.4  F158         19
  23.50    5.0  1.4  F184         28
  23.50    5.0  1.4  F146         10
  23.50    5.0  1.4  F213         46
  23.50    5.0  2.0  F062         10
  23.50    5.0  2.0  F087         19
  23.50    5.0  2.0  F106         19
  23.50    5.0  2.0  F129         19
  23.50    5.0  2.0  F158         19
  23.50    5.0  2.0  F184         28
  23.50    5.0  2.0  F146         10
  23.50    5.0  2.0  F213         46
  23.50    5.0  3.0  F062         10
  23.50    5.0  3.0  F087         19
  23.50    5.0  3.0  F106         19
  23.50    5.0  3.0  F129         19
  23.50    5.0  3.0  F158         19
  23.50    5.0  3.0  F184         28
  23.50    5.0  3.0  F146         10
  23.50    5.0  3.0  F213         46
  23.50   10.0  1.4  F062         19
  23.50   10.0  1.4  F087         28
  23.50   10.0  1.4  F106         28
  23.50   10.0  1.4  F129         37
  23.50   10.0  1.4  F158         37
  23.50   10.0  1.4  F184         55
  23.50   10.0  1.4  F146         19
  23.50   10.0  1.4  F213        128
  23.50   10.0  2.0  F062         19
  23.50   10.0  2.0  F087         28
  23.50   10.0  2.0  F106         28
  23.50   10.0  2.0  F129         37
  23.50   10.0  2.0  F158         37
  23.50   10.0  2.0  F184         55
  23.50   10.0  2.0  F146         19
  23.50   10.0  2.0  F213        128
  23.50   10.0  3.0  F062         19
  23.50   10.0  3.0  F087         28
  23.50   10.0  3.0  F106         28
  23.50   10.0  3.0  F129         37
  23.50   10.0  3.0  F158         37
  23.50   10.0  3.0  F184         55
  23.50   10.0  3.0  F146         19
  23.50   10.0  3.0  F213        128
  23.50   15.0  1.4  F062         37
  23.50   15.0  1.4  F087         46
  23.50   15.0  1.4  F106         46
  23.50   15.0  1.4  F129         46
  23.50   15.0  1.4  F158         55
  23.50   15.0  1.4  F184         83
  23.50   15.0  1.4  F146         19
  23.50   15.0  1.4  F213        274
  23.50   15.0  2.0  F062         37
  23.50   15.0  2.0  F087         46
  23.50   15.0  2.0  F106         46
  23.50   15.0  2.0  F129         46
  23.50   15.0  2.0  F158         55
  23.50   15.0  2.0  F184         83
  23.50   15.0  2.0  F146         19
  23.50   15.0  2.0  F213        274
  23.50   15.0  3.0  F062         37
  23.50   15.0  3.0  F087         46
  23.50   15.0  3.0  F106         46
  23.50   15.0  3.0  F129         55
  23.50   15.0  3.0  F158         55
  23.50   15.0  3.0  F184         83
  23.50   15.0  3.0  F146         19
  23.50   15.0  3.0  F213        283
  23.50   20.0  1.4  F062         46
  23.50   20.0  1.4  F087         64
  23.50   20.0  1.4  F106         64
  23.50   20.0  1.4  F129         64
  23.50   20.0  1.4  F158         73
  23.50   20.0  1.4  F184        119
  23.50   20.0  1.4  F146         28
  23.50   20.0  1.4  F213        475
  23.50   20.0  2.0  F062         46
  23.50   20.0  2.0  F087         64
  23.50   20.0  2.0  F106         64
  23.50   20.0  2.0  F129         73
  23.50   20.0  2.0  F158         73
  23.50   20.0  2.0  F184        119
  23.50   20.0  2.0  F146         28
  23.50   20.0  2.0  F213        484
  23.50   20.0  3.0  F062         46
  23.50   20.0  3.0  F087         64
  23.50   20.0  3.0  F106         64
  23.50   20.0  3.0  F129         73
  23.50   20.0  3.0  F158         73
  23.50   20.0  3.0  F184        128
  23.50   20.0  3.0  F146         28
  23.50   20.0  3.0  F213        493
  23.50   50.0  1.4  F062        183
  23.50   50.0  1.4  F087        265
  23.50   50.0  1.4  F106        265
  23.50   50.0  1.4  F129        265
  23.50   50.0  1.4  F158        274
  23.50   50.0  1.4  F184        502
  23.50   50.0  1.4  F146        101
  23.50   50.0  1.4  F213       2955
  23.50   50.0  2.0  F062        192
  23.50   50.0  2.0  F087        283
  23.50   50.0  2.0  F106        274
  23.50   50.0  2.0  F129        283
  23.50   50.0  2.0  F158        292
  23.50   50.0  2.0  F184        539
  23.50   50.0  2.0  F146        110
  23.50   50.0  2.0  F213       3001
  23.50   50.0  3.0  F062        201
  23.50   50.0  3.0  F087        301
  23.50   50.0  3.0  F106        301
  23.50   50.0  3.0  F129        320
  23.50   50.0  3.0  F158        329
  23.50   50.0  3.0  F184        593
  23.50   50.0  3.0  F146        119
  23.50   50.0  3.0  F213       3074
  23.60    5.0  1.4  F062         10
  23.60    5.0  1.4  F087         19
  23.60    5.0  1.4  F106         19
  23.60    5.0  1.4  F129         19
  23.60    5.0  1.4  F158         19
  23.60    5.0  1.4  F184         28
  23.60    5.0  1.4  F146         10
  23.60    5.0  1.4  F213         46
  23.60    5.0  2.0  F062         10
  23.60    5.0  2.0  F087         19
  23.60    5.0  2.0  F106         19
  23.60    5.0  2.0  F129         19
  23.60    5.0  2.0  F158         19
  23.60    5.0  2.0  F184         28
  23.60    5.0  2.0  F146         10
  23.60    5.0  2.0  F213         46
  23.60    5.0  3.0  F062         10
  23.60    5.0  3.0  F087         19
  23.60    5.0  3.0  F106         19
  23.60    5.0  3.0  F129         19
  23.60    5.0  3.0  F158         19
  23.60    5.0  3.0  F184         28
  23.60    5.0  3.0  F146         10
  23.60    5.0  3.0  F213         55
  23.60   10.0  1.4  F062         28
  23.60   10.0  1.4  F087         37
  23.60   10.0  1.4  F106         37
  23.60   10.0  1.4  F129         37
  23.60   10.0  1.4  F158         37
  23.60   10.0  1.4  F184         55
  23.60   10.0  1.4  F146         19
  23.60   10.0  1.4  F213        146
  23.60   10.0  2.0  F062         28
  23.60   10.0  2.0  F087         37
  23.60   10.0  2.0  F106         37
  23.60   10.0  2.0  F129         37
  23.60   10.0  2.0  F158         37
  23.60   10.0  2.0  F184         55
  23.60   10.0  2.0  F146         19
  23.60   10.0  2.0  F213        146
